0,1,2,3,4
201.0,204.0,1.0,3.0,5.0
204.0,207.0,1.0,3.0,5.0
207.0,210.0,1.0,3.0,5.0
210.0,213.0,1.0,3.0,5.0
0.0,3.0,1.0,3.0,6.0
3.0,6.0,1.0,3.0,6.0
6.0,9.0,1.0,3.0,6.0
9.0,12.0,1.0,3.0,6.0
12.0,15.0,1.0,3.0,6.0
15.0,18.0,1.0,3.0,6.0
18.0,21.0,1.0,3.0,6.0
21.0,24.0,1.0,3.0,6.0
24.0,27.0,1.0,3.0,6.0
27.0,30.0,1.0,3.0,6.0
30.0,33.0,1.0,3.0,6.0
33.0,36.0,1.0,3.0,6.0
36.0,39.0,1.0,3.0,6.0
39.0,42.0,1.0,3.0,6.0
42.0,45.0,1.0,3.0,6.0
45.0,48.0,1.0,3.0,6.0
48.0,51.0,1.0,3.0,6.0
51.0,54.0,1.0,3.0,6.0
54.0,57.0,1.0,3.0,6.0
57.0,60.0,1.0,3.0,6.0
60.0,63.0,1.0,3.0,6.0
63.0,66.0,1.0,3.0,6.0
66.0,69.0,1.0,3.0,6.0
69.0,72.0,1.0,3.0,6.0
72.0,75.0,1.0,3.0,6.0
75.0,78.0,1.0,3.0,6.0
78.0,81.0,1.0,3.0,6.0
81.0,84.0,1.0,3.0,6.0
84.0,87.0,1.0,3.0,6.0
87.0,90.0,1.0,3.0,6.0
90.0,93.0,1.0,3.0,6.0
93.0,96.0,1.0,3.0,6.0
96.0,99.0,1.0,3.0,6.0
99.0,102.0,1.0,3.0,6.0
102.0,105.0,1.0,3.0,6.0
105.0,108.0,1.0,3.0,6.0
108.0,111.0,1.0,3.0,6.0
111.0,114.0,1.0,3.0,6.0
114.0,117.0,1.0,3.0,6.0
117.0,120.0,1.0,3.0,6.0
120.0,123.0,1.0,3.0,6.0
123.0,126.0,1.0,3.0,6.0
126.0,129.0,1.0,3.0,6.0
129.0,132.0,1.0,3.0,6.0
132.0,135.0,1.0,3.0,6.0
135.0,138.0,1.0,3.0,6.0
138.0,141.0,1.0,3.0,6.0
141.0,144.0,1.0,3.0,6.0
144.0,147.0,1.0,3.0,6.0
147.0,150.0,1.0,3.0,6.0
150.0,153.0,1.0,3.0,6.0
153.0,156.0,1.0,3.0,6.0
156.0,159.0,1.0,3.0,6.0
159.0,162.0,1.0,3.0,6.0
162.0,165.0,1.0,3.0,6.0
165.0,168.0,1.0,3.0,6.0
168.0,171.0,1.0,3.0,6.0
171.0,174.0,1.0,3.0,6.0
174.0,177.0,1.0,3.0,6.0
177.0,180.0,1.0,3.0,6.0
180.0,183.0,1.0,3.0,6.0
183.0,186.0,1.0,3.0,6.0
186.0,189.0,1.0,3.0,6.0
189.0,192.0,1.0,3.0,6.0
192.0,195.0,1.0,3.0,6.0
195.0,198.0,1.0,3.0,6.0
198.0,201.0,1.0,3.0,6.0
201.0,204.0,1.0,3.0,6.0
204.0,207.0,1.0,3.0,6.0
207.0,210.0,1.0,3.0,6.0
210.0,213.0,1.0,3.0,6.0
213.0,216.0,1.0,3.0,6.0
0.0,3.0,1.0,3.0,7.0
3.0,6.0,1.0,3.0,7.0
6.0,9.0,1.0,3.0,7.0
9.0,12.0,1.0,3.0,7.0
12.0,15.0,1.0,3.0,7.0
15.0,18.0,1.0,3.0,7.0
18.0,21.0,1.0,3.0,7.0
21.0,24.0,1.0,3.0,7.0
24.0,27.0,1.0,3.0,7.0
27.0,30.0,1.0,3.0,7.0
30.0,33.0,1.0,3.0,7.0
33.0,36.0,1.0,3.0,7.0
36.0,39.0,1.0,3.0,7.0
39.0,42.0,1.0,3.0,7.0
42.0,45.0,1.0,3.0,7.0
45.0,48.0,1.0,3.0,7.0
48.0,51.0,1.0,3.0,7.0
51.0,54.0,1.0,3.0,7.0
54.0,57.0,1.0,3.0,7.0
57.0,60.0,1.0,3.0,7.0
60.0,63.0,1.0,3.0,7.0
63.0,66.0,1.0,3.0,7.0
66.0,69.0,1.0,3.0,7.0
69.0,72.0,1.0,3.0,7.0
72.0,75.0,1.0,3.0,7.0
75.0,78.0,1.0,3.0,7.0
78.0,81.0,1.0,3.0,7.0
81.0,84.0,1.0,3.0,7.0
84.0,87.0,1.0,3.0,7.0
87.0,90.0,1.0,3.0,7.0
90.0,93.0,1.0,3.0,7.0
93.0,96.0,1.0,3.0,7.0
96.0,99.0,1.0,3.0,7.0
99.0,102.0,1.0,3.0,7.0
102.0,105.0,1.0,3.0,7.0
105.0,108.0,1.0,3.0,7.0
108.0,111.0,1.0,3.0,7.0
111.0,114.0,1.0,3.0,7.0
114.0,117.0,1.0,3.0,7.0
117.0,120.0,1.0,3.0,7.0
120.0,123.0,1.0,3.0,7.0
123.0,126.0,1.0,3.0,7.0
126.0,129.0,1.0,3.0,7.0
129.0,132.0,1.0,3.0,7.0
132.0,135.0,1.0,3.0,7.0
135.0,138.0,1.0,3.0,7.0
138.0,141.0,1.0,3.0,7.0
141.0,144.0,1.0,3.0,7.0
144.0,147.0,1.0,3.0,7.0
147.0,150.0,1.0,3.0,7.0
150.0,153.0,1.0,3.0,7.0
153.0,156.0,1.0,3.0,7.0
156.0,159.0,1.0,3.0,7.0
159.0,162.0,1.0,3.0,7.0
162.0,165.0,1.0,3.0,7.0
165.0,168.0,1.0,3.0,7.0
168.0,171.0,1.0,3.0,7.0
171.0,174.0,1.0,3.0,7.0
174.0,177.0,1.0,3.0,7.0
177.0,180.0,1.0,3.0,7.0
180.0,183.0,1.0,3.0,7.0
183.0,186.0,1.0,3.0,7.0
186.0,189.0,1.0,3.0,7.0
189.0,192.0,1.0,3.0,7.0
192.0,195.0,1.0,3.0,7.0
195.0,198.0,1.0,3.0,7.0
198.0,201.0,1.0,3.0,7.0
201.0,204.0,1.0,3.0,7.0
204.0,207.0,1.0,3.0,7.0
207.0,210.0,1.0,3.0,7.0
210.0,213.0,1.0,3.0,7.0
213.0,216.0,1.0,3.0,7.0
0.0,3.0,1.0,3.0,8.0
3.0,6.0,1.0,3.0,8.0
6.0,9.0,1.0,3.0,8.0
9.0,12.0,1.0,3.0,8.0
12.0,15.0,1.0,3.0,8.0
15.0,18.0,1.0,3.0,8.0
18.0,21.0,1.0,3.0,8.0
21.0,24.0,1.0,3.0,8.0
24.0,27.0,1.0,3.0,8.0
27.0,30.0,1.0,3.0,8.0
30.0,33.0,1.0,3.0,8.0
33.0,36.0,1.0,3.0,8.0
36.0,39.0,1.0,3.0,8.0
39.0,42.0,1.0,3.0,8.0
42.0,45.0,1.0,3.0,8.0
45.0,48.0,1.0,3.0,8.0
48.0,51.0,1.0,3.0,8.0
51.0,54.0,1.0,3.0,8.0
54.0,57.0,1.0,3.0,8.0
57.0,60.0,1.0,3.0,8.0
60.0,63.0,1.0,3.0,8.0
63.0,66.0,1.0,3.0,8.0
66.0,69.0,1.0,3.0,8.0
69.0,72.0,1.0,3.0,8.0
72.0,75.0,1.0,3.0,8.0
75.0,78.0,1.0,3.0,8.0
78.0,81.0,1.0,3.0,8.0
81.0,84.0,1.0,3.0,8.0
84.0,87.0,1.0,3.0,8.0
87.0,90.0,1.0,3.0,8.0
90.0,93.0,1.0,3.0,8.0
93.0,96.0,1.0,3.0,8.0
96.0,99.0,1.0,3.0,8.0
99.0,102.0,1.0,3.0,8.0
102.0,105.0,1.0,3.0,8.0
105.0,108.0,1.0,3.0,8.0
108.0,111.0,1.0,3.0,8.0
111.0,114.0,1.0,3.0,8.0
114.0,117.0,1.0,3.0,8.0
117.0,120.0,1.0,3.0,8.0
120.0,123.0,1.0,3.0,8.0
123.0,126.0,1.0,3.0,8.0
126.0,129.0,1.0,3.0,8.0
129.0,132.0,1.0,3.0,8.0
132.0,135.0,1.0,3.0,8.0
135.0,138.0,1.0,3.0,8.0
138.0,141.0,1.0,3.0,8.0
141.0,144.0,1.0,3.0,8.0
144.0,147.0,1.0,3.0,8.0
147.0,150.0,1.0,3.0,8.0
150.0,153.0,1.0,3.0,8.0
153.0,156.0,1.0,3.0,8.0
156.0,159.0,1.0,3.0,8.0
159.0,162.0,1.0,3.0,8.0
162.0,165.0,1.0,3.0,8.0
165.0,168.0,1.0,3.0,8.0
168.0,171.0,1.0,3.0,8.0
171.0,174.0,1.0,3.0,8.0
174.0,177.0,1.0,3.0,8.0
177.0,180.0,1.0,3.0,8.0
180.0,183.0,1.0,3.0,8.0
183.0,186.0,1.0,3.0,8.0
186.0,189.0,1.0,3.0,8.0
189.0,192.0,1.0,3.0,8.0
192.0,195.0,1.0,3.0,8.0
195.0,198.0,1.0,3.0,8.0
198.0,201.0,1.0,3.0,8.0
201.0,204.0,1.0,3.0,8.0
204.0,207.0,1.0,3.0,8.0
207.0,210.0,1.0,3.0,8.0
210.0,213.0,1.0,3.0,8.0
213.0,216.0,1.0,3.0,8.0
216.0,219.0,1.0,3.0,8.0
219.0,222.0,1.0,3.0,8.0
222.0,225.0,1.0,3.0,8.0
225.0,228.0,1.0,3.0,8.0
228.0,231.0,1.0,3.0,8.0
231.0,234.0,1.0,3.0,8.0
234.0,237.0,1.0,3.0,8.0
237.0,240.0,1.0,3.0,8.0
240.0,243.0,1.0,3.0,8.0
243.0,246.0,1.0,3.0,8.0
246.0,249.0,1.0,3.0,8.0
249.0,252.0,1.0,3.0,8.0
252.0,255.0,1.0,3.0,8.0
255.0,258.0,1.0,3.0,8.0
258.0,261.0,1.0,3.0,8.0
261.0,264.0,1.0,3.0,8.0
264.0,267.0,1.0,3.0,8.0
267.0,270.0,1.0,3.0,8.0
270.0,273.0,1.0,3.0,8.0
273.0,276.0,1.0,3.0,8.0
276.0,279.0,1.0,3.0,8.0
279.0,282.0,1.0,3.0,8.0
282.0,285.0,1.0,3.0,8.0
285.0,288.0,1.0,3.0,8.0
288.0,291.0,1.0,3.0,8.0
291.0,294.0,1.0,3.0,8.0
294.0,297.0,1.0,3.0,8.0
297.0,300.0,1.0,3.0,8.0
300.0,303.0,1.0,3.0,8.0
303.0,306.0,1.0,3.0,8.0
306.0,309.0,1.0,3.0,8.0
309.0,312.0,1.0,3.0,8.0
312.0,315.0,1.0,3.0,8.0
315.0,318.0,1.0,3.0,8.0
318.0,321.0,1.0,3.0,8.0
321.0,324.0,1.0,3.0,8.0
324.0,327.0,1.0,3.0,8.0
327.0,330.0,1.0,3.0,8.0
330.0,333.0,1.0,3.0,8.0
333.0,336.0,1.0,3.0,8.0
336.0,339.0,1.0,3.0,8.0
339.0,342.0,1.0,3.0,8.0
342.0,345.0,1.0,3.0,8.0
345.0,348.0,1.0,3.0,8.0
348.0,351.0,1.0,3.0,8.0
351.0,354.0,1.0,3.0,8.0
354.0,357.0,1.0,3.0,8.0
357.0,360.0,1.0,3.0,8.0
360.0,363.0,1.0,3.0,8.0
363.0,366.0,1.0,3.0,8.0
366.0,369.0,1.0,3.0,8.0
369.0,372.0,1.0,3.0,8.0
372.0,375.0,1.0,3.0,8.0
375.0,378.0,1.0,3.0,8.0
0.0,3.0,1.0,3.0,9.0
3.0,6.0,1.0,3.0,9.0
6.0,9.0,1.0,3.0,9.0
9.0,12.0,1.0,3.0,9.0
12.0,15.0,1.0,3.0,9.0
15.0,18.0,1.0,3.0,9.0
18.0,21.0,1.0,3.0,9.0
21.0,24.0,1.0,3.0,9.0
24.0,27.0,1.0,3.0,9.0
27.0,30.0,1.0,3.0,9.0
30.0,33.0,1.0,3.0,9.0
33.0,36.0,1.0,3.0,9.0
36.0,39.0,1.0,3.0,9.0
39.0,42.0,1.0,3.0,9.0
42.0,45.0,1.0,3.0,9.0
45.0,48.0,1.0,3.0,9.0
48.0,51.0,1.0,3.0,9.0
51.0,54.0,1.0,3.0,9.0
54.0,57.0,1.0,3.0,9.0
57.0,60.0,1.0,3.0,9.0
60.0,63.0,1.0,3.0,9.0
63.0,66.0,1.0,3.0,9.0
66.0,69.0,1.0,3.0,9.0
69.0,72.0,1.0,3.0,9.0
72.0,75.0,1.0,3.0,9.0
75.0,78.0,1.0,3.0,9.0
78.0,81.0,1.0,3.0,9.0
81.0,84.0,1.0,3.0,9.0
84.0,87.0,1.0,3.0,9.0
87.0,90.0,1.0,3.0,9.0
90.0,93.0,1.0,3.0,9.0
93.0,96.0,1.0,3.0,9.0
96.0,99.0,1.0,3.0,9.0
99.0,102.0,1.0,3.0,9.0
102.0,105.0,1.0,3.0,9.0
105.0,108.0,1.0,3.0,9.0
108.0,111.0,1.0,3.0,9.0
111.0,114.0,1.0,3.0,9.0
114.0,117.0,1.0,3.0,9.0
117.0,120.0,1.0,3.0,9.0
120.0,123.0,1.0,3.0,9.0
123.0,126.0,1.0,3.0,9.0
126.0,129.0,1.0,3.0,9.0
129.0,132.0,1.0,3.0,9.0
132.0,135.0,1.0,3.0,9.0
135.0,138.0,1.0,3.0,9.0
138.0,141.0,1.0,3.0,9.0
141.0,144.0,1.0,3.0,9.0
144.0,147.0,1.0,3.0,9.0
147.0,150.0,1.0,3.0,9.0
150.0,153.0,1.0,3.0,9.0
153.0,156.0,1.0,3.0,9.0
156.0,159.0,1.0,3.0,9.0
159.0,162.0,1.0,3.0,9.0
162.0,165.0,1.0,3.0,9.0
165.0,168.0,1.0,3.0,9.0
168.0,171.0,1.0,3.0,9.0
171.0,174.0,1.0,3.0,9.0
174.0,177.0,1.0,3.0,9.0
177.0,180.0,1.0,3.0,9.0
180.0,183.0,1.0,3.0,9.0
183.0,186.0,1.0,3.0,9.0
186.0,189.0,1.0,3.0,9.0
189.0,192.0,1.0,3.0,9.0
192.0,195.0,1.0,3.0,9.0
195.0,198.0,1.0,3.0,9.0
198.0,201.0,1.0,3.0,9.0
201.0,204.0,1.0,3.0,9.0
204.0,207.0,1.0,3.0,9.0
207.0,210.0,1.0,3.0,9.0
0.0,3.0,1.0,3.0,10.0
3.0,6.0,1.0,3.0,10.0
6.0,9.0,1.0,3.0,10.0
9.0,12.0,1.0,3.0,10.0
12.0,15.0,1.0,3.0,10.0
15.0,18.0,1.0,3.0,10.0
18.0,21.0,1.0,3.0,10.0
21.0,24.0,1.0,3.0,10.0
24.0,27.0,1.0,3.0,10.0
27.0,30.0,1.0,3.0,10.0
30.0,33.0,1.0,3.0,10.0
33.0,36.0,1.0,3.0,10.0
36.0,39.0,1.0,3.0,10.0
39.0,42.0,1.0,3.0,10.0
42.0,45.0,1.0,3.0,10.0
45.0,48.0,1.0,3.0,10.0
48.0,51.0,1.0,3.0,10.0
51.0,54.0,1.0,3.0,10.0
54.0,57.0,1.0,3.0,10.0
57.0,60.0,1.0,3.0,10.0
60.0,63.0,1.0,3.0,10.0
63.0,66.0,1.0,3.0,10.0
66.0,69.0,1.0,3.0,10.0
69.0,72.0,1.0,3.0,10.0
72.0,75.0,1.0,3.0,10.0
75.0,78.0,1.0,3.0,10.0
78.0,81.0,1.0,3.0,10.0
81.0,84.0,1.0,3.0,10.0
84.0,87.0,1.0,3.0,10.0
87.0,90.0,1.0,3.0,10.0
90.0,93.0,1.0,3.0,10.0
93.0,96.0,1.0,3.0,10.0
96.0,99.0,1.0,3.0,10.0
99.0,102.0,1.0,3.0,10.0
102.0,105.0,1.0,3.0,10.0
105.0,108.0,1.0,3.0,10.0
108.0,111.0,1.0,3.0,10.0
111.0,114.0,1.0,3.0,10.0
114.0,117.0,1.0,3.0,10.0
117.0,120.0,1.0,3.0,10.0
120.0,123.0,1.0,3.0,10.0
123.0,126.0,1.0,3.0,10.0
126.0,129.0,1.0,3.0,10.0
129.0,132.0,1.0,3.0,10.0
132.0,135.0,1.0,3.0,10.0
135.0,138.0,1.0,3.0,10.0
138.0,141.0,1.0,3.0,10.0
141.0,144.0,1.0,3.0,10.0
144.0,147.0,1.0,3.0,10.0
147.0,150.0,1.0,3.0,10.0
150.0,153.0,1.0,3.0,10.0
153.0,156.0,1.0,3.0,10.0
156.0,159.0,1.0,3.0,10.0
159.0,162.0,1.0,3.0,10.0
162.0,165.0,1.0,3.0,10.0
165.0,168.0,1.0,3.0,10.0
168.0,171.0,1.0,3.0,10.0
171.0,174.0,1.0,3.0,10.0
174.0,177.0,1.0,3.0,10.0
177.0,180.0,1.0,3.0,10.0
180.0,183.0,1.0,3.0,10.0
183.0,186.0,1.0,3.0,10.0
186.0,189.0,1.0,3.0,10.0
189.0,192.0,1.0,3.0,10.0
192.0,195.0,1.0,3.0,10.0
195.0,198.0,1.0,3.0,10.0
198.0,201.0,1.0,3.0,10.0
201.0,204.0,1.0,3.0,10.0
204.0,207.0,1.0,3.0,10.0
207.0,210.0,1.0,3.0,10.0
210.0,213.0,1.0,3.0,10.0
0.0,3.0,1.0,3.0,11.0
3.0,6.0,1.0,3.0,11.0
6.0,9.0,1.0,3.0,11.0
9.0,12.0,1.0,3.0,11.0
12.0,15.0,1.0,3.0,11.0
15.0,18.0,1.0,3.0,11.0
18.0,21.0,1.0,3.0,11.0
21.0,24.0,1.0,3.0,11.0
24.0,27.0,1.0,3.0,11.0
27.0,30.0,1.0,3.0,11.0
30.0,33.0,1.0,3.0,11.0
33.0,36.0,1.0,3.0,11.0
36.0,39.0,1.0,3.0,11.0
39.0,42.0,1.0,3.0,11.0
42.0,45.0,1.0,3.0,11.0
45.0,48.0,1.0,3.0,11.0
48.0,51.0,1.0,3.0,11.0
51.0,54.0,1.0,3.0,11.0
54.0,57.0,1.0,3.0,11.0
57.0,60.0,1.0,3.0,11.0
60.0,63.0,1.0,3.0,11.0
63.0,66.0,1.0,3.0,11.0
66.0,69.0,1.0,3.0,11.0
69.0,72.0,1.0,3.0,11.0
72.0,75.0,1.0,3.0,11.0
75.0,78.0,1.0,3.0,11.0
78.0,81.0,1.0,3.0,11.0
81.0,84.0,1.0,3.0,11.0
84.0,87.0,1.0,3.0,11.0
87.0,90.0,1.0,3.0,11.0
90.0,93.0,1.0,3.0,11.0
93.0,96.0,1.0,3.0,11.0
96.0,99.0,1.0,3.0,11.0
99.0,102.0,1.0,3.0,11.0
102.0,105.0,1.0,3.0,11.0
105.0,108.0,1.0,3.0,11.0
108.0,111.0,1.0,3.0,11.0
111.0,114.0,1.0,3.0,11.0
114.0,117.0,1.0,3.0,11.0
117.0,120.0,1.0,3.0,11.0
120.0,123.0,1.0,3.0,11.0
123.0,126.0,1.0,3.0,11.0
126.0,129.0,1.0,3.0,11.0
129.0,132.0,1.0,3.0,11.0
132.0,135.0,1.0,3.0,11.0
135.0,138.0,1.0,3.0,11.0
138.0,141.0,1.0,3.0,11.0
141.0,144.0,1.0,3.0,11.0
144.0,147.0,1.0,3.0,11.0
147.0,150.0,1.0,3.0,11.0
150.0,153.0,1.0,3.0,11.0
153.0,156.0,1.0,3.0,11.0
156.0,159.0,1.0,3.0,11.0
159.0,162.0,1.0,3.0,11.0
162.0,165.0,1.0,3.0,11.0
165.0,168.0,1.0,3.0,11.0
168.0,171.0,1.0,3.0,11.0
171.0,174.0,1.0,3.0,11.0
174.0,177.0,1.0,3.0,11.0
177.0,180.0,1.0,3.0,11.0
180.0,183.0,1.0,3.0,11.0
183.0,186.0,1.0,3.0,11.0
186.0,189.0,1.0,3.0,11.0
189.0,192.0,1.0,3.0,11.0
192.0,195.0,1.0,3.0,11.0
195.0,198.0,1.0,3.0,11.0
198.0,201.0,1.0,3.0,11.0
201.0,204.0,1.0,3.0,11.0
204.0,207.0,1.0,3.0,11.0
207.0,210.0,1.0,3.0,11.0
210.0,213.0,1.0,3.0,11.0
213.0,216.0,1.0,3.0,11.0
0.0,3.0,1.0,3.0,12.0
3.0,6.0,1.0,3.0,12.0
6.0,9.0,1.0,3.0,12.0
9.0,12.0,1.0,3.0,12.0
12.0,15.0,1.0,3.0,12.0
15.0,18.0,1.0,3.0,12.0
18.0,21.0,1.0,3.0,12.0
21.0,24.0,1.0,3.0,12.0
24.0,27.0,1.0,3.0,12.0
27.0,30.0,1.0,3.0,12.0
30.0,33.0,1.0,3.0,12.0
33.0,36.0,1.0,3.0,12.0
36.0,39.0,1.0,3.0,12.0
39.0,42.0,1.0,3.0,12.0
42.0,45.0,1.0,3.0,12.0
45.0,48.0,1.0,3.0,12.0
48.0,51.0,1.0,3.0,12.0
51.0,54.0,1.0,3.0,12.0
54.0,57.0,1.0,3.0,12.0
57.0,60.0,1.0,3.0,12.0
60.0,63.0,1.0,3.0,12.0
63.0,66.0,1.0,3.0,12.0
66.0,69.0,1.0,3.0,12.0
69.0,72.0,1.0,3.0,12.0
72.0,75.0,1.0,3.0,12.0
75.0,78.0,1.0,3.0,12.0
78.0,81.0,1.0,3.0,12.0
81.0,84.0,1.0,3.0,12.0
84.0,87.0,1.0,3.0,12.0
87.0,90.0,1.0,3.0,12.0
90.0,93.0,1.0,3.0,12.0
93.0,96.0,1.0,3.0,12.0
96.0,99.0,1.0,3.0,12.0
99.0,102.0,1.0,3.0,12.0
102.0,105.0,1.0,3.0,12.0
105.0,108.0,1.0,3.0,12.0
108.0,111.0,1.0,3.0,12.0
111.0,114.0,1.0,3.0,12.0
114.0,117.0,1.0,3.0,12.0
117.0,120.0,1.0,3.0,12.0
120.0,123.0,1.0,3.0,12.0
123.0,126.0,1.0,3.0,12.0
126.0,129.0,1.0,3.0,12.0
129.0,132.0,1.0,3.0,12.0
132.0,135.0,1.0,3.0,12.0
135.0,138.0,1.0,3.0,12.0
138.0,141.0,1.0,3.0,12.0
141.0,144.0,1.0,3.0,12.0
144.0,147.0,1.0,3.0,12.0
147.0,150.0,1.0,3.0,12.0
150.0,153.0,1.0,3.0,12.0
153.0,156.0,1.0,3.0,12.0
156.0,159.0,1.0,3.0,12.0
159.0,162.0,1.0,3.0,12.0
162.0,165.0,1.0,3.0,12.0
165.0,168.0,1.0,3.0,12.0
168.0,171.0,1.0,3.0,12.0
171.0,174.0,1.0,3.0,12.0
174.0,177.0,1.0,3.0,12.0
177.0,180.0,1.0,3.0,12.0
180.0,183.0,1.0,3.0,12.0
183.0,186.0,1.0,3.0,12.0
186.0,189.0,1.0,3.0,12.0
189.0,192.0,1.0,3.0,12.0
192.0,195.0,1.0,3.0,12.0
195.0,198.0,1.0,3.0,12.0
198.0,201.0,1.0,3.0,12.0
201.0,204.0,1.0,3.0,12.0
204.0,207.0,1.0,3.0,12.0
207.0,210.0,1.0,3.0,12.0
210.0,213.0,1.0,3.0,12.0
213.0,216.0,1.0,3.0,12.0
0.0,3.0,1.0,3.0,13.0
3.0,6.0,1.0,3.0,13.0
6.0,9.0,1.0,3.0,13.0
9.0,12.0,1.0,3.0,13.0
12.0,15.0,1.0,3.0,13.0
15.0,18.0,1.0,3.0,13.0
18.0,21.0,1.0,3.0,13.0
21.0,24.0,1.0,3.0,13.0
24.0,27.0,1.0,3.0,13.0
27.0,30.0,1.0,3.0,13.0
30.0,33.0,1.0,3.0,13.0
33.0,36.0,1.0,3.0,13.0
36.0,39.0,1.0,3.0,13.0
39.0,42.0,1.0,3.0,13.0
42.0,45.0,1.0,3.0,13.0
45.0,48.0,1.0,3.0,13.0
48.0,51.0,1.0,3.0,13.0
51.0,54.0,1.0,3.0,13.0
54.0,57.0,1.0,3.0,13.0
57.0,60.0,1.0,3.0,13.0
60.0,63.0,1.0,3.0,13.0
63.0,66.0,1.0,3.0,13.0
66.0,69.0,1.0,3.0,13.0
69.0,72.0,1.0,3.0,13.0
72.0,75.0,1.0,3.0,13.0
75.0,78.0,1.0,3.0,13.0
78.0,81.0,1.0,3.0,13.0
81.0,84.0,1.0,3.0,13.0
84.0,87.0,1.0,3.0,13.0
87.0,90.0,1.0,3.0,13.0
90.0,93.0,1.0,3.0,13.0
93.0,96.0,1.0,3.0,13.0
96.0,99.0,1.0,3.0,13.0
99.0,102.0,1.0,3.0,13.0
102.0,105.0,1.0,3.0,13.0
105.0,108.0,1.0,3.0,13.0
108.0,111.0,1.0,3.0,13.0
111.0,114.0,1.0,3.0,13.0
114.0,117.0,1.0,3.0,13.0
117.0,120.0,1.0,3.0,13.0
120.0,123.0,1.0,3.0,13.0
123.0,126.0,1.0,3.0,13.0
126.0,129.0,1.0,3.0,13.0
129.0,132.0,1.0,3.0,13.0
132.0,135.0,1.0,3.0,13.0
135.0,138.0,1.0,3.0,13.0
138.0,141.0,1.0,3.0,13.0
141.0,144.0,1.0,3.0,13.0
144.0,147.0,1.0,3.0,13.0
147.0,150.0,1.0,3.0,13.0
150.0,153.0,1.0,3.0,13.0
153.0,156.0,1.0,3.0,13.0
156.0,159.0,1.0,3.0,13.0
159.0,162.0,1.0,3.0,13.0
162.0,165.0,1.0,3.0,13.0
165.0,168.0,1.0,3.0,13.0
168.0,171.0,1.0,3.0,13.0
171.0,174.0,1.0,3.0,13.0
174.0,177.0,1.0,3.0,13.0
177.0,180.0,1.0,3.0,13.0
180.0,183.0,1.0,3.0,13.0
183.0,186.0,1.0,3.0,13.0
186.0,189.0,1.0,3.0,13.0
189.0,192.0,1.0,3.0,13.0
192.0,195.0,1.0,3.0,13.0
195.0,198.0,1.0,3.0,13.0
198.0,201.0,1.0,3.0,13.0
201.0,204.0,1.0,3.0,13.0
204.0,207.0,1.0,3.0,13.0
207.0,210.0,1.0,3.0,13.0
210.0,213.0,1.0,3.0,13.0
213.0,216.0,1.0,3.0,13.0
0.0,3.0,1.0,3.0,14.0
3.0,6.0,1.0,3.0,14.0
6.0,9.0,1.0,3.0,14.0
9.0,12.0,1.0,3.0,14.0
12.0,15.0,1.0,3.0,14.0
15.0,18.0,1.0,3.0,14.0
18.0,21.0,1.0,3.0,14.0
21.0,24.0,1.0,3.0,14.0
24.0,27.0,1.0,3.0,14.0
27.0,30.0,1.0,3.0,14.0
30.0,33.0,1.0,3.0,14.0
33.0,36.0,1.0,3.0,14.0
36.0,39.0,1.0,3.0,14.0
39.0,42.0,1.0,3.0,14.0
42.0,45.0,1.0,3.0,14.0
45.0,48.0,1.0,3.0,14.0
48.0,51.0,1.0,3.0,14.0
51.0,54.0,1.0,3.0,14.0
54.0,57.0,1.0,3.0,14.0
57.0,60.0,1.0,3.0,14.0
60.0,63.0,1.0,3.0,14.0
63.0,66.0,1.0,3.0,14.0
66.0,69.0,1.0,3.0,14.0
69.0,72.0,1.0,3.0,14.0
72.0,75.0,1.0,3.0,14.0
75.0,78.0,1.0,3.0,14.0
78.0,81.0,1.0,3.0,14.0
81.0,84.0,1.0,3.0,14.0
84.0,87.0,1.0,3.0,14.0
87.0,90.0,1.0,3.0,14.0
90.0,93.0,1.0,3.0,14.0
93.0,96.0,1.0,3.0,14.0
96.0,99.0,1.0,3.0,14.0
99.0,102.0,1.0,3.0,14.0
102.0,105.0,1.0,3.0,14.0
105.0,108.0,1.0,3.0,14.0
108.0,111.0,1.0,3.0,14.0
111.0,114.0,1.0,3.0,14.0
114.0,117.0,1.0,3.0,14.0
117.0,120.0,1.0,3.0,14.0
120.0,123.0,1.0,3.0,14.0
123.0,126.0,1.0,3.0,14.0
126.0,129.0,1.0,3.0,14.0
129.0,132.0,1.0,3.0,14.0
132.0,135.0,1.0,3.0,14.0
135.0,138.0,1.0,3.0,14.0
138.0,141.0,1.0,3.0,14.0
141.0,144.0,1.0,3.0,14.0
144.0,147.0,1.0,3.0,14.0
147.0,150.0,1.0,3.0,14.0
150.0,153.0,1.0,3.0,14.0
153.0,156.0,1.0,3.0,14.0
156.0,159.0,1.0,3.0,14.0
159.0,162.0,1.0,3.0,14.0
162.0,165.0,1.0,3.0,14.0
165.0,168.0,1.0,3.0,14.0
168.0,171.0,1.0,3.0,14.0
171.0,174.0,1.0,3.0,14.0
174.0,177.0,1.0,3.0,14.0
177.0,180.0,1.0,3.0,14.0
180.0,183.0,1.0,3.0,14.0
183.0,186.0,1.0,3.0,14.0
186.0,189.0,1.0,3.0,14.0
189.0,192.0,1.0,3.0,14.0
192.0,195.0,1.0,3.0,14.0
195.0,198.0,1.0,3.0,14.0
198.0,201.0,1.0,3.0,14.0
201.0,204.0,1.0,3.0,14.0
